_id,lat,lng,main_damage,grouped_damage,confidence_level,geo_result,occupancy,address,parsed_address,address_dict,country,parish,town,suburb,street,place
"BLDG20555","15.37301497","-61.39906029","Highly Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20556","15.37297035","-61.39854276","Highly Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20557","15.37280677","-61.39842676","Highly Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20558","15.37300902","-61.3981204","Highly Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20559","15.37413926","-61.39808174","Highly Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20560","15.37455081","-61.39720372","Highly Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20561","15.37461744","-61.39589502","Highly Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20562","15.37451274","-61.39571893","Highly Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20563","15.37387742","-61.39513121","Completely Destroyed","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20564","15.37659001","-61.39253046","Moderately Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20565","15.37688506","-61.39244718","Moderately Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20566","15.36846281","-61.403602899999996","Completely Destroyed","Damaged Buildings","nan","15.3783761,-61.4072474,primary","primary","Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Edward Olivier Leblanc Highway"
"BLDG20567","15.36847768","-61.40414422","Completely Destroyed","Damaged Buildings","nan","15.3783761,-61.4072474,primary","primary","Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Edward Olivier Leblanc Highway"
"BLDG20568","15.36865911","-61.40419181","Completely Destroyed","Damaged Buildings","nan","15.3783761,-61.4072474,primary","primary","Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Edward Olivier Leblanc Highway"
"BLDG20569","15.3687989","-61.40398658","Completely Destroyed","Damaged Buildings","nan","15.3783761,-61.4072474,primary","primary","Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Edward Olivier Leblanc Highway"
"BLDG20570","15.36908147","-61.40409961","Negligible to slight damage","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","None"
"BLDG20571","15.36933428","-61.40409366","Negligible to slight damage","Damaged Buildings","nan","15.3783761,-61.4072474,primary","primary","Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Edward Olivier Leblanc Highway"
"BLDG20572","15.36943601","-61.40371616","Moderately Damaged","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","None"
"BLDG20573","15.36926849","-61.40376375","Negligible to slight damage","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","None"
"BLDG20574","15.36935796","-61.40367047","Negligible to slight damage","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","None"
"BLDG20575","15.36994807","-61.40387225","Negligible to slight damage","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","None"
"BLDG20576","15.36803664","-61.402906900000005","Negligible to slight damage","Damaged Buildings","nan","15.3783761,-61.4072474,primary","primary","Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Edward Olivier Leblanc Highway"
"BLDG20577","15.36854347","-61.40247289","Moderately Damaged","Damaged Buildings","nan","15.3783761,-61.4072474,primary","primary","Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Edward Olivier Leblanc Highway"
"BLDG20578","15.36840499","-61.40280697","Highly Damaged","Damaged Buildings","nan","15.3783761,-61.4072474,primary","primary","Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Edward Olivier Leblanc Highway"
"BLDG20579","15.36839071","-61.40254713","Completely Destroyed","Damaged Buildings","nan","15.3783761,-61.4072474,primary","primary","Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Edward Olivier Leblanc Highway"
"BLDG20580","15.36917641","-61.40172574","Completely Destroyed","Damaged Buildings","nan","15.3955699,-61.3933158,tertiary","tertiary","Warner Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Warner Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Warner Road"
"BLDG20581","15.36888659","-61.40216546","Negligible to slight damage","Damaged Buildings","nan","15.3783761,-61.4072474,primary","primary","Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Edward Olivier Leblanc Highway"
"BLDG20582","15.36909217","-61.40226826","Negligible to slight damage","Damaged Buildings","nan","15.3955699,-61.3933158,tertiary","tertiary","Warner Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Warner Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Warner Road"
"BLDG20583","15.36907932","-61.40266658","Moderately Damaged","Damaged Buildings","nan","15.3955699,-61.3933158,tertiary","tertiary","Warner Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Warner Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Warner Road"
"BLDG20584","15.36906933","-61.40302778","Moderately Damaged","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","None"
"BLDG20585","15.37277555","-61.39863472","Moderately Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20586","15.37228443","-61.39903447","Moderately Damaged","Damaged Buildings","nan","15.371806,-61.3996359,works","works","Petrocaraibes, Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Petrocaraibes,Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20587","15.37041703","-61.40069819","Negligible to slight damage","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20588","15.37051982","-61.40076291","Negligible to slight damage","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20589","15.37320575","-61.39873370000001","Negligible to slight damage","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20590","15.372922599999999","-61.39752973","Moderately Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20591","15.37976743","-61.38576504","Completely Destroyed","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Mahaut","None","Canefield","None"
"BLDG20592","15.37804601","-61.39010054","Negligible to slight damage","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20593","15.37642151","-61.3920701","Moderately Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20594","15.37753065","-61.39396034","Moderately Damaged","Damaged Buildings","nan","15.3740776,-61.3973364,service","service","Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Jimmit","None","Canefield","Jimmit Industrial Road"
"BLDG20595","15.37818937","-61.38894166","Negligible to slight damage","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Mahaut","None","Canefield","None"
"BLDG20596","15.37325132","-61.38767291","Moderately Damaged","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Mahaut","None","Canefield","None"
"BLDG20597","15.37360955","-61.38546738","Highly Damaged","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Mahaut","None","Canefield","None"
"BLDG20598","15.37365238","-61.38557446","Completely Destroyed","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Mahaut","None","Canefield","None"
"BLDG20599","15.37388462","-61.38098924","Completely Destroyed","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Mahaut","None","Canefield","None"
"BLDG20600","15.37415017","-61.38066658","Negligible to slight damage","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Campbell, Saint Paul Parish, Dominica","Canefield,Campbell,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Campbell","None","Canefield","None"
"BLDG20601","15.37386035","-61.38076367","Completely Destroyed","Damaged Buildings","nan","15.3380393,-61.3886297,suburb","suburb","Canefield, Campbell, Saint Paul Parish, Dominica","Canefield,Campbell,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Campbell","None","Canefield","None"
