bldg_id,lat,lng,bldg_address,bldg_name,submarket,zip_code,floor_area,bldg_class,nstory,constr_year
B0236,47.80365662,-122.2072819,1908 214th St SE,"Woodlands Technology Campus Phase II, Bldg 2",Bothell/Kenmore,98021,126081,A,5,
B0237,47.80365662,-122.2072819,1908 214th St SE,"Woodlands Technology Campus Phase II, Bldg 3",Bothell/Kenmore,98021,260400,B,7,
B0238,47.80365662,-122.2072819,1908 214th St SE,"Woodlands Technology Campus Phase II, Bldg 4",Bothell/Kenmore,98021,260400,B,7,
B0239,47.773079,-122.180963,20021 120th Ave NE,Parklands North Creek P,Bothell/Kenmore,98011,"58,324",A,2,2000
B0240,47.774547,-122.188521,20020-20030 N Creek Pkwy,North Creek Tech Campus 3 - Bldg M,Bothell/Kenmore,98011,"88,464",A,3,2000
B0241,47.773841,-122.181216,20111 120th Ave NE,Parklands North Creek O,Bothell/Kenmore,98011,"96,509",A,3,2000
B0242,47.779028,-122.182903,3755 Monte Villa Pkwy,Quadrant MV-AT&T 2,Bothell/Kenmore,98021,"103,000",A,3,1997
B0243,47.766787,-122.187076,19125 N Creek Pkwy,North Creek Office I,Bothell/Kenmore,98011,"30,500",B,2,1991
B0244,47.763363,-122.177773,18701 120th Ave NE,International Union of Operating Engineers Building,Bothell/Kenmore,98011,"32,200",B,2,1996
B0245,47.760612,-122.249199,18120 68th Ave NE,Kenmore City Hall,Bothell/Kenmore,98028,"32,494",B,2,2010
B0246,47.744488,-122.185555,16017 Juanita Woodinville Way NE,160th Interchange Plaza,Bothell/Kenmore,98011,"37,784",B,3,2008
B0247,47.792272,-122.195225,22745 29th Dr SE,Canyon Park 228 East,Bothell/Kenmore,98021,"38,502",B,2,2001
B0248,47.769649,-122.185563,19515 N Creek Pkwy,North Creek Office Center,Bothell/Kenmore,98011,"38,512",B,3,1989
B0249,47.77112,-122.187644,19801 N Creek Pkwy,Parklands North Creek C,Bothell/Kenmore,98011,"38,643",B,2,1999
B0250,47.775139,-122.183937,11714 N Creek Pkwy N,Schnitzer North Creek I,Bothell/Kenmore,98011,"39,082",B,2,2001
B0251,47.795346,-122.211678,22232 17th Ave SE,Canyon Park Office Center,Bothell/Kenmore,98021,"40,553",B,3,1990
B0252,47.779536,-122.186801,24000 35th Ave SE,Creekside Building,Bothell/Kenmore,98021,"43,917",B,2,1998
B0253,47.795911,-122.19873,2530 223rd St SE,Canyon Park Commons I,Bothell/Kenmore,98021,"44,680",B,2,1999
B0254,47.777626,-122.188547,3350 Monte Villa Pkwy,Creekview Building,Bothell/Kenmore,98021,"46,227",B,2,1999
B0255,47.771794,-122.186024,19800 N Creek Pkwy,Parklands North Creek D,Bothell/Kenmore,98011,"46,320",B,2,1999
B0256,47.772957,-122.186302,19900 N Creek Pkwy,Parklands North Creek G,Bothell/Kenmore,98011,"47,123",B,2,1999
B0257,47.764183,-122.194252,18807 Beardslee Blvd,Bothell Professional Bldg,Bothell/Kenmore,98011,"48,214",B,2,2007
B0258,47.776951,-122.189829,3330 Monte Villa Pkwy,Quadrant Monte Villa 3330,Bothell/Kenmore,98021,"48,647",B,2,1996
B0259,47.796991,-122.201014,22201 23rd Dr SE,USDA-Food & Drug Administration,Bothell/Kenmore,98021,"51,688",B,1,1988
B0260,47.774095,-122.182559,11831 N Creek Pkwy N,Parklands North Creek N,Bothell/Kenmore,98011,"58,376",B,2,2000
B0261,47.768509,-122.180923,19201 120th Ave NE,Wright Group Building,Bothell/Kenmore,98011,"59,830",B,2,1989
B0262,47.774006,-122.185921,20000 N Creek Pkwy,Parklands North Creek H,Bothell/Kenmore,98011,"59,965",B,2,1999
B0263,47.777616,-122.183388,3700 Monte Villa Pkwy,The Clark Building,Bothell/Kenmore,98021,"62,850",B,2,1997
B0264,47.776835,-122.18166,3830 Monte Villa Pkwy,3830 Monte Villa Pky Bldg,Bothell/Kenmore,98021,"63,200",B,2,1998
B0265,47.814579,-122.287033,4003 204th St SW,,Bothell/Kenmore,98036,"63,228",B,2,2012
B0266,47.77892,-122.181334,3855 Monte Villa Pkwy,3855 Monte Villa,Bothell/Kenmore,98021,"65,586",B,2,1998
B0267,47.772058,-122.184983,19820 N Creek Pkwy,Parklands North Creek E,Bothell/Kenmore,98011,"66,432",B,2,1999
B0268,47.794207,-122.203167,2020 224th St SE,Canyon Park Commons 4,Bothell/Kenmore,98021,"66,448",B,3,1999
B0269,47.792213,-122.196786,22722 29th Dr SE,Canyon Park 228 West,Bothell/Kenmore,98021,"66,519",B,2,2001
B0270,47.77275,-122.184876,19910 N Creek Pkwy,Parklands North Creek F,Bothell/Kenmore,98011,"67,333",B,2,1999
B0271,47.799968,-122.213024,1522 217th Pl SE,217th Place Research Center,Bothell/Kenmore,98021,"67,799",B,2,1987
B0272,47.771757,-122.180907,19909 120th Ave NE,Parklands North Creek Q,Bothell/Kenmore,98011,"68,158",B,2,1999
B0273,47.795514,-122.198795,2500 223rd St SE,Canyon Park Commons II,Bothell/Kenmore,98021,"68,370",B,3,1999
B0274,47.803175,-122.195864,21520 30th Dr SE,Highlands Campus A,Bothell/Kenmore,98021,"74,685",B,2,1999
B0275,47.779387,-122.184502,3555 Monte Villa Pkwy,Quadrant MV-AT&T 1,Bothell/Kenmore,98021,"80,000",B,2,1997
B0276,47.804477,-122.20715,1909 214th St SE,Woodlands Technology Campus,Bothell/Kenmore,98021,"85,111",B,3,2007
B0277,47.799597,-122.215495,22100 Bothell Everett Hwy,Philips Medical Systems - Bldg A,Bothell/Kenmore,98021,"87,080",B,2,1984
B0278,47.798327,-122.19543,22213 30th Dr SE,Canyon Pointe B,Bothell/Kenmore,98021,"87,808",B,3,2007
B0279,47.79624,-122.193946,22309 30th Dr SE,Canyon Pointe A,Bothell/Kenmore,98021,"87,808",B,3,2007
B0280,47.774547,-122.188521,20020-20030 N Creek Pkwy,North Creek Tech Campus 3 - Bldg L,Bothell/Kenmore,98011,"88,464",B,2,2000
B0281,47.779398,-122.189211,3303 Monte Villa Pkwy,Monte Villa Farms 3303,Bothell/Kenmore,98021,"91,886",B,3,1994
B0282,47.795964,-122.201846,2300 223rd St SE,Canyon Park Commons III,Bothell/Kenmore,98021,"93,721",B,3,1993
B0283,47.769938,-122.178278,12100 NE 195th St,North Creek Place,Bothell/Kenmore,98011,"94,137",B,3,1999
B0284,47.765501,-122.185542,19015 N Creek Pkwy,North Plaza,Bothell/Kenmore,98011,"96,200",B,3,1990
B0285,47.764701,-122.184542,18911 N Creek Pkwy,East Plaza,Bothell/Kenmore,98011,"97,254",B,3,1990
B0286,47.769808,-122.183524,11724 NE 195th St,Parklands North Creek A,Bothell/Kenmore,98011,"105,277",B,3,2009
B0287,47.798653,-122.216688,22000 Bothell Everett Hwy,Philips Medical Systems - Bldg D,Bothell/Kenmore,98021,"134,713",B,3,2002
B0288,47.797298,-122.215216,22050 Bothell Everett Hwy,Philips Medical Systems B,Bothell/Kenmore,98021,"136,112",B,3,1998
B0289,47.801235,-122.196487,21540 30th Dr SE,Canyon Park Heights Office Center,Bothell/Kenmore,98021,"143,758",B,4,2000
B0290,47.774547,-122.188521,20020-20030 N Creek Pkwy,North Creek Tech Campus 3 - Bldg J & K,Bothell/Kenmore,98011,"173,988",B,2,2000
B0291,47.799597,-122.215495,22100 Bothell Everett Hwy,Philips Medical Systems - Bldg C,Bothell/Kenmore,98021,"282,345",B,2,1984
B0292,47.614359,-122.31239,1501 E Madison St,Bullitt Center,Capitol Hill/Central Dist,98122,"50,000",A,6,2013
B0293,47.607909,-122.328042,805 Madison St,M Street,Capitol Hill/Central Dist,98104,"52,500",A,17,2007
B0294,47.614885,-122.3185,1525 11th Ave,Kelly Springfield Building,Capitol Hill/Central Dist,98122,"73,024",A,5,2019
B0295,47.607445,-122.329209,701 Madison St,,Capitol Hill/Central Dist,98104,"205,148",A,9,2009
B0296,47.606599,-122.325189,700-710 9th Ave,Paul Pigott Building,Capitol Hill/Central Dist,98104,"30,348",B,7,1970
B0297,47.61731,-122.304944,2001 E Madison St,Planned Parenthood,Capitol Hill/Central Dist,98122,"30,565",B,3,1999
B0298,47.608505,-122.326414,921 Terry Ave,,Capitol Hill/Central Dist,98104,"33,804",B,6,1983
B0299,47.614426,-122.319061,1000 E Pike St,Former AEI/REI Music Bldg,Capitol Hill/Central Dist,98122,"34,000",B,2,1912
B0300,47.608567,-122.320417,718 Broadway,Pacific Northwest Research Institute,Capitol Hill/Central Dist,98122,"34,380",B,5,1988
B0301,47.602595,-122.284524,110-140 Lakeside Ave,Leschi Lakecenter,Capitol Hill/Central Dist,98122,"36,800",B,3,1971
B0302,47.61569,-122.307501,1625 19th Ave,Views @ Madison,Capitol Hill/Central Dist,98122,"37,261",B,6,2003
B0303,47.608388,-122.329178,1013 8th Ave,,Capitol Hill/Central Dist,98104,"37,796",B,3,1962
B0304,47.616769,-122.310814,1600 E Olive St,Seattle Mental Health Institute Bldg,Capitol Hill/Central Dist,98122,"38,879",B,1,1975
B0305,47.607328,-122.31103,550 16th Ave,Providence Professional Bldg,Capitol Hill/Central Dist,98122,"43,400",B,4,1976
B0306,47.605888,-122.313789,1401 E Jefferson St,Jefferson Prof Bldg,Capitol Hill/Central Dist,98122,"44,000",B,5,1970
B0307,47.608475,-122.309601,1700 E Cherry St,,Capitol Hill/Central Dist,98122,"52,493",B,2,1962
B0308,47.604575,-122.320336,316 Broadway,,Capitol Hill/Central Dist,98122,"52,605",B,3,1900
B0309,47.606275,-122.321838,516 Boren Ave N,First Hill Medical Building,Capitol Hill/Central Dist,98104,"70,623",B,4,1988
B0310,47.611423,-122.321369,1001 Broadway,,Capitol Hill/Central Dist,98122,"71,007",B,3,1928
B0311,47.609441,-122.321158,801 Broadway,Harold Health Bldg,Capitol Hill/Central Dist,98122,"88,999",B,10,1970
B0312,47.608608,-122.325241,901 Boren Ave,Cabrini Medical Tower,Capitol Hill/Central Dist,98104,"92,855",B,19,1975
B0313,47.604694,-122.32349,410 Terry Ave,,Capitol Hill/Central Dist,98104,"95,915",B,9,1930
B0314,47.606479,-122.31113,1600 E Jefferson St,Jefferson Tower,Capitol Hill/Central Dist,98122,"121,500",B,8,1987
B0315,47.607692,-122.320156,600 Broadway,600 Broadway Medical Center,Capitol Hill/Central Dist,98122,"130,864",B,6,1990
B0316,47.610351,-122.327944,1201 Terry Ave,Lindeman Pavilion,Capitol Hill/Central Dist,98101,"133,780",B,8,1988
B0317,47.603849,-122.322587,300 9th Ave,Harborview Research Building,Capitol Hill/Central Dist,98104,"135,000",B,7,1930
B0318,47.605729,-122.321458,401 Broadway,,Capitol Hill/Central Dist,98122,"156,800",B,5,2003
B0319,47.610138,-122.322037,1229 Madison St,Elmer J. Nordstrom Medical Tower,Capitol Hill/Central Dist,98104,"176,257",B,16,1986
B0320,47.609761,-122.322743,1221 Madison St,Arnold Medical Pavillion,Capitol Hill/Central Dist,98104,"225,982",B,13,1976
B0321,47.608675,-122.323609,1124 Columbia St,1st Hill Medical Pavilion,Capitol Hill/Central Dist,98104,"227,628",B,6,1976
B0322,47.607527,-122.321321,601 Broadway,Orthopedic Institute,Capitol Hill/Central Dist,98122,"236,727",B,11,2008
B0323,47.60924,-122.324199,1101 Madison St,1101 Madison Tower,Capitol Hill/Central Dist,98104,"265,525",B,14,1994
B0324,47.606524,-122.310168,550 17th Ave,James Tower Life Sciences Bldg,Capitol Hill/Central Dist,98122,"307,524",B,6,1910
B0325,47.604993,-122.323906,908 Jefferson St,Ninth & Jefferson Building - Harborview,Capitol Hill/Central Dist,98104,"421,838",B,14,2009
B0326,47.614635,-122.317187,1517 12th Ave,Ballou Wright Building,Capitol Hill/Central Dist,98122,"30,720",C,3,1917
B0327,47.610987,-122.327656,1218 Terry Ave,Cassel Crag Apartments,Capitol Hill/Central Dist,98101,"31,007",C,4,1925
B0328,47.601972,-122.314438,1310 E Yesler Way,Urban League Building,Capitol Hill/Central Dist,98122,"32,500",C,3,1910
B0329,47.601951,-122.314335,105 14th Ave,The Urban League of Metropolitan Seattle,Capitol Hill/Central Dist,98122,"38,000",C,3,1910
B0330,47.608398,-122.320313,700 Broadway,Northwest Kidney Center,Capitol Hill/Central Dist,98122,"39,115",C,3,1963
B0331,47.61393,-122.320332,901-911 E Pike St,Broadway and East Pike Building,Capitol Hill/Central Dist,98122,"50,000",C,3,1912
B0332,47.610542,-122.328711,909 University St,Health Resources Building,Capitol Hill/Central Dist,98101,"58,225",C,2,1988
B0333,47.614946,-122.319816,915 E Pine St,OddFellows Building,Capitol Hill/Central Dist,98122,"76,803",C,4,1908
B0334,47.53272674,-122.0668573,Talus Village Dr,Talus Corporate Center - Bldg C,Coal Creek/Issaquah,98027,141613,A,6,
B0335,47.53272674,-122.0668573,Talus Village Dr,Talus Corporate Center - Bldg B,Coal Creek/Issaquah,98027,182945,A,6,
B0336,47.53272674,-122.0668573,Talus Village Dr,Talus Corporate Center - Bldg D,Coal Creek/Issaquah,98027,276287,A,9,
B0337,47.550766,-122.061829,1605 NW Sammamish Rd,I-90 Lake Place II,Coal Creek/Issaquah,98027,"96,588",A,3,1992
B0338,47.554588,-122.047181,5150 220th Ave SE,Sammamish Park Place B,Coal Creek/Issaquah,98029,"106,646",A,4,1992
B0339,47.546871,-122.034752,22833 SE Black Nugget Rd,Eastpointe Corporate Center,Coal Creek/Issaquah,98029,"156,393",A,5,2001
B0340,47.555298,-122.050671,21930 SE 51st St,90 East E,Coal Creek/Issaquah,98027,"176,656",A,6,2000
B0341,47.556084,-122.049591,21925 SE 51st St,90 East C,Coal Creek/Issaquah,98027,"178,333",A,5,2000
B0342,47.547791,-122.050354,999 Lake Dr,I-90 Corporate Center,Coal Creek/Issaquah,98027,"202,467",A,4,1990
B0343,47.605539,-122.037811,22620 SE 4th St,Building 7,Coal Creek/Issaquah,98074,"32,000",B,2,2017
B0344,47.543213,-122.043944,450 NW Gilman Blvd,Medical Center of Issaquah,Coal Creek/Issaquah,98027,"40,319",B,3,1988
B0345,47.532542,-122.029411,371 NE Gilman Blvd,Liberty Park,Coal Creek/Issaquah,98027,"43,923",B,3,2001
B0346,47.550652,-122.064026,2005 NW Sammamish Rd,I-90 Lake Place B,Coal Creek/Issaquah,98027,"55,225",B,2,1989
B0347,47.5513,-122.065704,2001 NW Sammamish Rd,I-90 Lake Place A,Coal Creek/Issaquah,98027,"70,197",B,2,1989
B0348,47.542851,-122.040517,1301 4th Ave NW,1301 Fourth,Coal Creek/Issaquah,98027,"71,136",B,4,2011
B0349,47.543825,-122.06382,1740 NW Maple St,HighMark Medical Center,Coal Creek/Issaquah,98027,"72,306",B,2,2010
B0350,47.555702,-122.047287,22011 SE 51st St,Sammamish Park Place A,Coal Creek/Issaquah,98029,"97,190",B,2,1987
B0351,47.54332,-122.055931,1180 NW Maple St,Maple Street Office,Coal Creek/Issaquah,98027,"110,000",B,3,1999
B0352,47.555253,-122.049314,21933 SE 51st St,90 East D,Coal Creek/Issaquah,98027,"198,019",B,6,2000
B0353,47.090751,-122.643601,1495 Wilmington Dr,ACU Corp Headquaters,Dupont,98327,"48,000",A,3,2007
B0354,47.111702,-122.633278,2700-2800 Center Dr,Bldg 1,Dupont,98327,"312,000",B,4,1996
B0355,47.111702,-122.633278,2700-2800 Center Dr,Bldg 2,Dupont,98327,"328,000",B,4,1996
B0356,47.092072,-122.636505,1000 Wilmington Dr,State Farm Regional Office,Dupont,98327,"364,000",B,3,1995
B0357,47.849805,-122.2578135,164th St SW @ I-5,"Northpointe Corporate Campus, Lot B - Bldg B",Edmonds/Lynnwood,98087,60000,B,3,
B0358,47.849805,-122.2578135,164th St SW @ I-5,Northpointe Corporate Campus Lot C - Bldg C,Edmonds/Lynnwood,98087,65000,B,2,
B0359,47.800284,-122.33531,21911-21919 76th Ave W,76th Professional Commons,Edmonds/Lynnwood,98026,"45,422",A,2,2006
B0360,47.82249,-122.28868,4100 194th St SW,Sparling Technology Center,Edmonds/Lynnwood,98036,"69,798",A,5,2000
B0361,47.814125,-122.301765,20311 52nd Ave W,Creekside Plaza,Edmonds/Lynnwood,98036,"70,371",A,3,1999
B0362,47.80474,-122.32975,21401 72nd Ave W,,Edmonds/Lynnwood,98026,"71,712",A,3,2012
B0363,47.802667,-122.33198,7320 216th St SW,Edmonds Medical Pavilion,Edmonds/Lynnwood,98026,"73,548",A,3,2002
B0364,47.828149,-122.280378,3500 188th St SW,Alderwood Business Center B,Edmonds/Lynnwood,98036,"99,171",A,6,1984
B0365,47.827442,-122.279716,3400 188th St SW,Alderwood Business Center A,Edmonds/Lynnwood,98036,"99,337",A,6,1986
B0366,47.800211,-122.316717,6100 219th St SW,Redstone Corporate Center II,Edmonds/Lynnwood,98043,"118,438",A,5,1999
B0367,47.825892,-122.278655,19020 33rd Ave W,Redstone Corporate Center I,Edmonds/Lynnwood,98036,"206,203",A,6,2002
B0368,47.80221,-122.334738,21701 76th Ave W,Stevens Health Center,Edmonds/Lynnwood,98026,"30,088",B,3,1977
B0369,47.845627,-122.292609,16824 44th Ave W,Meadowdale Office,Edmonds/Lynnwood,98037,"30,336",B,2,2009
B0370,47.799126,-122.325043,6808 220th St SW,North Star Place,Edmonds/Lynnwood,98043,"31,000",B,3,2000
B0371,47.810909,-122.380989,123 2nd Ave S,Water Works Building,Edmonds/Lynnwood,98020,"31,919",B,2,2002
B0372,47.800376,-122.318041,21905 64th Ave W,Pacific Cascade Building,Edmonds/Lynnwood,98043,"32,683",B,3,1990
B0373,47.811658,-122.378974,110 3rd Ave N,Bayview Plaza,Edmonds/Lynnwood,98020,"32,815",B,3,1998
B0374,47.820339,-122.323067,6600 196th St SW,Edmonds Community College,Edmonds/Lynnwood,98036,"32,860",B,4,1986
B0375,47.811314,-122.377151,121 5th Ave N,Edmonds City Hall,Edmonds/Lynnwood,98020,"34,074",B,3,1980
B0376,47.801765,-122.319984,6405 218th St SW,Mountlake Terrace Professional Building,Edmonds/Lynnwood,98043,"34,363",B,3,1987
B0377,47.798458,-122.32634,6912 220th St SW,Hall Creek Office Park,Edmonds/Lynnwood,98043,"38,114",B,3,1985
B0378,47.829113,-122.267708,18631 Alderwood Mall Pkwy,Alderwood Medical Center,Edmonds/Lynnwood,98037,"38,542",B,3,1980
B0379,47.799083,-122.327283,6920 220th St SW,1st Security Bank of WA,Edmonds/Lynnwood,98043,"40,273",B,3,1985
B0380,47.807695,-122.332014,7315 212th St SW,Edmonds Professional Center,Edmonds/Lynnwood,98026,"40,960",B,2,1965
B0381,47.80275,-122.330849,21600 Highway 99,Kruger Clinic,Edmonds/Lynnwood,98026,"42,121",B,2,1986
B0382,47.802799,-122.336693,21616 76th Ave W,Edmonds Medical Plaza,Edmonds/Lynnwood,98026,"47,225",B,2,1972
B0383,47.845875,-122.297501,16825 48th Ave W,Creative Workspace,Edmonds/Lynnwood,98037,"48,339",B,4,2008
B0384,47.825577,-122.276924,19031 33rd Ave W,Lynnwood Financial Center II,Edmonds/Lynnwood,98036,"48,550",B,3,1988
B0385,47.812176,-122.384911,144 Railroad Ave,Waterfront Park,Edmonds/Lynnwood,98020,"53,191",B,3,1982
B0386,47.809994,-122.292386,20816 44th Ave W,Northview Corporate C,Edmonds/Lynnwood,98036,"59,219",B,2,1990
B0387,47.779946,-122.314808,6021 244th St SW,North Seattle Business Center,Edmonds/Lynnwood,98043,"59,496",B,4,1992
B0388,47.80984,-122.29569,20818 44th Ave W,Northview Corporate B,Edmonds/Lynnwood,98036,"60,270",B,2,1990
B0389,47.756207,-122.343781,17500 Midvale Ave N,Shoreline Civic Center/City Hall,Edmonds/Lynnwood,98133,"67,000",B,4,2009
B0390,47.851859,-122.26745,16201 25th Ave W,Northpointe Corporate Center A,Edmonds/Lynnwood,98087,"68,962",B,2,2007
B0391,47.851192,-122.2703,2700 162nd St SW,Cypress Semiconductor - Bldg D,Edmonds/Lynnwood,98087,"69,300",B,3,2002
B0392,47.822792,-122.286975,19401 40th Ave W,Lynnwood Corporate Center,Edmonds/Lynnwood,98036,"73,100",B,4,1989
B0393,47.854889,-122.268204,15815 25th Ave W,Comcast Building,Edmonds/Lynnwood,98087,"87,000",B,1,2007
B0394,47.80202,-122.325059,7001 220th St SW,Hall Creek Business Ctr - Bldg 3,Edmonds/Lynnwood,98043,"99,425",B,3,1987
B0395,47.80202,-122.325059,7001 220th St SW,Hall Creek Business Ctr - Bldg 2,Edmonds/Lynnwood,98043,"104,214",B,3,1988
B0396,47.80202,-122.325059,7001 220th St SW,Hall Creek Business Ctr - Bldg 1,Edmonds/Lynnwood,98043,"131,626",B,2,1987
B0397,47.743317,-122.351821,15700 Dayton Ave N,Dept. of Transportation,Edmonds/Lynnwood,98133,"149,000",B,6,1975
B0398,47.810995,-122.292374,20700 44th Ave W,Northview Corporate Center,Edmonds/Lynnwood,98036,"173,776",B,6,1990
B0399,47.810747,-122.382115,110 James St,,Edmonds/Lynnwood,98020,"47,195",C,3,1978
B0400,47.80202,-122.325059,7001 220th St SW,Hall Creek Business Ctr - Bldg 4,Edmonds/Lynnwood,98043,"106,921",C,1,1958
B0401,47.38595188,-122.077829,23237 SE Wax Rd,Vine Maple Medical Bldg,E King County,98038,46800,B,2,
B0402,47.526504,-121.867225,8226 Bracken Pl SE,Nexus Snoqualmie II,E King County,98065,"76,000",A,1,
B0403,47.694106,-122.036817,22635 NE Marketplace Dr,Image Corps Bldg,E King County,98053,"30,196",B,1,
B0404,47.533748,-121.838374,37624 Snoqualmie Pkwy SE,Kimball Creek Village - Bldg C,E King County,98065,"31,000",B,2,2007
B0405,47.386351,-122.040554,22443 SE 240th St,Capstone Office Bldg,E King County,98038,"33,010",B,2,2008
B0406,47.694106,-122.036817,22635 NE Marketplace Dr,Redmond Ridge Corporate Center - BP-2A,E King County,98053,"33,880",B,1,2005
B0407,47.525723,-121.87265,34935 SE Douglas St,Inception Group Bldg,E King County,98065,"37,384",B,2,1999
B0408,47.527695,-121.871834,35131 SE Center St,Nuprecon Bldg,E King County,98065,"45,532",B,2,2002
B0409,47.525458,-121.871296,35131 SE Douglas St,Trailside,E King County,98065,"50,500",B,2,2001
B0410,47.527096,-121.87297,35030 SE Douglas St,Kendall Lake Building,E King County,98065,"56,000",B,2,2008
B0411,47.526417,-121.873985,34931 SE Douglas St,Cascade View at Snoqualmie Ridge,E King County,98065,"59,000",B,2,1999
B0412,47.526504,-121.867225,8226 Bracken Pl SE,Nexus Corporate Park,E King County,98065,"76,420",B,2,2001
B0413,47.174764,-122.186171,18209 State Route 410 E,Rainier Professional Plaza,E Pierce County,98391,"32,448",B,3,2004
B0414,47.097068,-122.279385,11216 Sunrise Blvd E,Sunrise Medical Campus - Bldg 3,E Pierce County,98374,"37,481",B,2,2008
B0415,47.096992,-122.281361,11102 Sunrise Blvd E,Sunrise Medical Campus - Bldg 1,E Pierce County,98374,"41,702",B,1,2004
B0416,47.1655,-122.157134,10004 204th Ave E,Bonney Lake Medical Office Building,E Pierce County,98391,"55,991",B,3,2011
B0417,47.250742,-122.242246,14103 Stewart Rd,Potelco Bldg,E Pierce County,98390,"59,900",B,2,1983
B0418,47.250117,-122.246185,13702 Stewart Rd,Manke Lumber Bldg,E Pierce County,98390,"32,000",C,1,1977
B0419,47.96803904,-122.2039191,3715 Oakes Ave,Longfellow Building,Everett CBD,98201,32200,C,3,
B0420,47.978133,-122.207622,2930 Wetmore Ave,Wall Street Building,Everett CBD,98201,"88,000",A,10,1980
B0421,47.97084,-122.207851,3501 Colby Ave,Grenwich Building,Everett CBD,98201,"30,187",B,3,2001
B0422,47.97994,-122.208226,2815 Colby Ave,Coastal Community Bank Building,Everett CBD,98201,"35,000",B,4,1960
B0423,47.981678,-122.206741,2701 Wetmore Ave,Pacifica Regency Building,Everett CBD,98201,"36,000",B,2,1948
B0424,47.964982,-122.210453,3927 Rucker Ave,Everett Clinic,Everett CBD,98201,"36,830",B,2,1997
B0425,47.967686,-122.20153,3726 Broadway,Everett Gateway Center A,Everett CBD,98201,"38,147",B,3,2006
B0426,47.979619,-122.208229,2825 Colby Ave,Union Bank Building,Everett CBD,98201,"41,180",B,3,1994
B0427,47.947536,-122.214165,5415 Evergreen Way,Everett Fairway Plaza,Everett CBD,98203,"47,662",B,2,1992
B0428,47.979519,-122.209016,2828 Colby Ave,Opus Bank Building,Everett CBD,98201,"52,582",B,4,1976
B0429,47.977255,-122.211997,3020 Rucker Ave,The Rucker Building,Everett CBD,98201,"54,000",B,3,1987
B0430,47.980854,-122.206757,2731 Wetmore Ave,Wetmore Building,Everett CBD,98201,"60,000",B,5,1987
B0431,47.975513,-122.197853,3201 Smith Ave,Everett Station,Everett CBD,98201,"65,839",B,4,2002
B0432,47.980379,-122.207593,2802 Wetmore Ave,Port Gardner Bldg,Everett CBD,98201,"93,873",B,5,1929
B0433,48.000948,-122.206012,1717 13th St,1717 Bldg,Everett CBD,98201,"100,000",B,5,2007
B0434,47.975829,-122.218058,900 Pacific Ave,Providence Pavilion for Women & Children,Everett CBD,98201,"100,000",B,5,2002
B0435,48.006727,-122.197541,840 N Broadway,State of Washington,Everett CBD,98201,"111,908",B,3,1985
B0436,47.981453,-122.20813,2707 Colby Ave,Key Bank Tower,Everett CBD,98201,"145,000",B,16,1995
B0437,47.977084,-122.206165,3000 Rockefeller Ave,3000 Rockefeller,Everett CBD,98201,"155,846",B,5,1971
B0438,47.962203,-122.205574,1800 41st St,1800 41st,Everett CBD,98203,"290,244",B,5,1981
B0439,47.981499,-122.206937,2707-2709 Wetmore Ave,,Everett CBD,98201,"33,000",C,2,1948
B0440,47.979477,-122.206087,1721 Hewitt Ave,Central Bldg,Everett CBD,98201,"33,780",C,6,1924
B0441,47.98015,-122.198004,2320 California St,Public Utility Dist,Everett CBD,98201,"57,000",C,4,1958
B0442,47.979012,-122.20797,1602 Hewitt Ave,Bank of America-Everett Bldg,Everett CBD,98201,"62,700",C,7,1956
B0443,47.980949,-122.209,2722 Colby Ave,American West Bank Tower,Everett CBD,98201,"126,108",C,7,1925
B0444,47.31372934,-122.288964,32125 Weyerhaeuser Way S,East Campus Plaza - Bldg A,Federal Way/Auburn,98001,30240,B,2,
B0445,47.293875,-122.3222535,S 344th St @ 9th Ave S,Bldg A,Federal Way/Auburn,98003,36000,B,2,
B0446,47.31348023,-122.2888703,32150 Weyerhaeuser Way S,Highmark Plaza,Federal Way/Auburn,98001,47804,B,2,
B0447,47.293875,-122.3222535,S 344th St @ 9th Ave S,Bldg B,Federal Way/Auburn,98003,50400,B,2,
B0448,47.316965,-122.226817,205 10th St SE,Franciscan Medical Pavilion,Federal Way/Auburn,98002,"35,000",A,2,2014
B0449,47.307447,-122.229619,1 E Main St,One Main Street Professional Plaza,Federal Way/Auburn,98002,"88,000",A,3,2009
B0450,47.299118,-122.327866,501 S 336th St,Fountain Plaza II,Federal Way/Auburn,98003,"30,000",B,2,1982
B0451,47.34333,-122.221451,4020 Auburn Way N,Comcast Building,Federal Way/Auburn,98002,"31,270",B,1,1988
B0452,47.299927,-122.324936,33600 6th Ave S,Russell Plaza,Federal Way/Auburn,98003,"31,491",B,2,1985
B0453,47.298864,-122.324698,33650 6th Ave S,Ridgewood Center,Federal Way/Auburn,98003,"31,757",B,2,1989
B0454,47.297588,-122.329373,33915 1st Way S,Maplewood Office,Federal Way/Auburn,98003,"32,374",B,2,2005
B0455,47.303487,-122.320575,33310 9th Ave S,Forest Park,Federal Way/Auburn,98003,"34,500",B,2,1981
B0456,47.303074,-122.323097,33434 8th Ave S,9th Avenue Pavilion,Federal Way/Auburn,98003,"34,718",B,2,1979
B0457,47.318395,-122.303178,31620 23rd Ave S,Parklane Executive Center,Federal Way/Auburn,98003,"35,190",B,3,1984
B0458,47.302303,-122.321903,33400 9th Ave S,Golden Stone Office Building,Federal Way/Auburn,98003,"38,641",B,2,2000
