lid,latitude,longitude,population_2015,population_2020,abs_increase,perc_increase
LOC12794,15.55680556,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12795,15.55680556,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12796,15.55680556,-61.45652778,5.536207656,5.950164718,0.413957062,1.07
LOC12797,15.55680556,-61.30902778,3.836940375,3.722410521,-0.114529853,0.97
LOC12798,15.55680556,-61.30486111,3.836940375,3.722410521,-0.114529853,0.97
LOC12799,15.55680556,-61.30458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12800,15.55680556,-61.30430556,3.836940375,3.722410521,-0.114529853,0.97
LOC12801,15.55708333,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12802,15.55708333,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12803,15.55708333,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12804,15.55708333,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12805,15.55708333,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12806,15.55708333,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12807,15.55708333,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12808,15.55708333,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12809,15.55708333,-61.30513889,3.836940375,3.722410521,-0.114529853,0.97
LOC12810,15.55708333,-61.30486111,3.836940375,3.722410521,-0.114529853,0.97
LOC12811,15.55708333,-61.30458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12812,15.55708333,-61.30430556,3.836940375,3.722410521,-0.114529853,0.97
LOC12813,15.55736111,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12814,15.55736111,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12815,15.55736111,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12816,15.55736111,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12817,15.55736111,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12818,15.55736111,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12819,15.55736111,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12820,15.55736111,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12821,15.55736111,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12822,15.55736111,-61.45680556,5.536207656,5.950164718,0.413957062,1.07
LOC12823,15.55736111,-61.45291667,5.536207656,5.950164718,0.413957062,1.07
LOC12824,15.55736111,-61.45041667,5.536207656,5.950164718,0.413957062,1.07
LOC12825,15.55736111,-61.44930556,5.536207656,5.950164718,0.413957062,1.07
LOC12826,15.55736111,-61.31541667,3.836940375,3.722410521,-0.114529853,0.97
LOC12827,15.55736111,-61.30486111,3.836940375,3.722410521,-0.114529853,0.97
LOC12828,15.55736111,-61.30458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12829,15.55763889,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12830,15.55763889,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12831,15.55763889,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12832,15.55763889,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12833,15.55763889,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12834,15.55763889,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12835,15.55763889,-61.45680556,5.536207656,5.950164718,0.413957062,1.07
LOC12836,15.55763889,-61.45263889,5.536207656,5.950164718,0.413957062,1.07
LOC12837,15.55763889,-61.44930556,5.536207656,5.950164718,0.413957062,1.07
LOC12838,15.55763889,-61.33902778,3.836940375,3.722410521,-0.114529853,0.97
LOC12839,15.55763889,-61.30486111,3.836940375,3.722410521,-0.114529853,0.97
LOC12840,15.55763889,-61.30458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12841,15.55791667,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12842,15.55791667,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12843,15.55791667,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12844,15.55791667,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12845,15.55791667,-61.45375,5.536207656,5.950164718,0.413957062,1.07
LOC12846,15.55791667,-61.45347222,5.536207656,5.950164718,0.413957062,1.07
LOC12847,15.55791667,-61.45291667,5.536207656,5.950164718,0.413957062,1.07
LOC12848,15.55791667,-61.45263889,5.536207656,5.950164718,0.413957062,1.07
LOC12849,15.55791667,-61.34569444,3.836940375,3.722410521,-0.114529853,0.97
LOC12850,15.55791667,-61.31625,3.836940375,3.722410521,-0.114529853,0.97
LOC12851,15.55791667,-61.30513889,3.836940375,3.722410521,-0.114529853,0.97
LOC12852,15.55819444,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12853,15.55819444,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12854,15.55819444,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12855,15.55819444,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12856,15.55819444,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC12857,15.55819444,-61.45263889,5.536207656,5.950164718,0.413957062,1.07
LOC12858,15.55819444,-61.45236111,5.536207656,5.950164718,0.413957062,1.07
LOC12859,15.55819444,-61.30763889,3.836940375,3.722410521,-0.114529853,0.97
LOC12860,15.55847222,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12861,15.55847222,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12862,15.55847222,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12863,15.55847222,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12864,15.55847222,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12865,15.55847222,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12866,15.55847222,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC12867,15.55847222,-61.45375,5.536207656,5.950164718,0.413957062,1.07
LOC12868,15.55847222,-61.30958333,3.836940375,3.722410521,-0.114529853,0.97
LOC12869,15.55847222,-61.30902778,3.836940375,3.722410521,-0.114529853,0.97
LOC12870,15.55847222,-61.30875,3.836940375,3.722410521,-0.114529853,0.97
LOC12871,15.55847222,-61.30819444,3.836940375,3.722410521,-0.114529853,0.97
LOC12872,15.55847222,-61.30541667,3.836940375,3.722410521,-0.114529853,0.97
LOC12873,15.55847222,-61.30513889,3.836940375,3.722410521,-0.114529853,0.97
LOC12874,15.55875,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12875,15.55875,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12876,15.55875,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12877,15.55875,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12878,15.55875,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12879,15.55875,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12880,15.55875,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12881,15.55875,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12882,15.55875,-61.45680556,5.536207656,5.950164718,0.413957062,1.07
LOC12883,15.55875,-61.45486111,5.536207656,5.950164718,0.413957062,1.07
LOC12884,15.55875,-61.45375,5.536207656,5.950164718,0.413957062,1.07
LOC12885,15.55875,-61.45347222,5.536207656,5.950164718,0.413957062,1.07
LOC12886,15.55875,-61.31541667,3.836940375,3.722410521,-0.114529853,0.97
LOC12887,15.55875,-61.31263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12888,15.55875,-61.30958333,3.836940375,3.722410521,-0.114529853,0.97
LOC12889,15.55875,-61.30875,3.836940375,3.722410521,-0.114529853,0.97
LOC12890,15.55875,-61.30513889,3.836940375,3.722410521,-0.114529853,0.97
LOC12891,15.55902778,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12892,15.55902778,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12893,15.55902778,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12894,15.55902778,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12895,15.55902778,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12896,15.55902778,-61.45680556,5.536207656,5.950164718,0.413957062,1.07
LOC12897,15.55902778,-61.45458333,5.536207656,5.950164718,0.413957062,1.07
LOC12898,15.55902778,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC12899,15.55902778,-61.33263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12900,15.55902778,-61.31625,3.836940375,3.722410521,-0.114529853,0.97
LOC12901,15.55902778,-61.31430556,3.836940375,3.722410521,-0.114529853,0.97
LOC12902,15.55902778,-61.31291667,3.836940375,3.722410521,-0.114529853,0.97
LOC12903,15.55902778,-61.31013889,3.836940375,3.722410521,-0.114529853,0.97
LOC12904,15.55902778,-61.30875,3.836940375,3.722410521,-0.114529853,0.97
LOC12905,15.55902778,-61.30680556,3.836940375,3.722410521,-0.114529853,0.97
LOC12906,15.55930556,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12907,15.55930556,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12908,15.55930556,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12909,15.55930556,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12910,15.55930556,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12911,15.55930556,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12912,15.55930556,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12913,15.55930556,-61.33319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12914,15.55930556,-61.31513889,3.836940375,3.722410521,-0.114529853,0.97
LOC12915,15.55930556,-61.31402778,3.836940375,3.722410521,-0.114529853,0.97
LOC12916,15.55930556,-61.31375,3.836940375,3.722410521,-0.114529853,0.97
LOC12917,15.55930556,-61.31319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12918,15.55930556,-61.31013889,3.836940375,3.722410521,-0.114529853,0.97
LOC12919,15.55930556,-61.30986111,3.836940375,3.722410521,-0.114529853,0.97
LOC12920,15.55930556,-61.30930556,3.836940375,3.722410521,-0.114529853,0.97
LOC12921,15.55930556,-61.30763889,3.836940375,3.722410521,-0.114529853,0.97
LOC12922,15.55958333,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12923,15.55958333,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12924,15.55958333,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12925,15.55958333,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12926,15.55958333,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12927,15.55958333,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12928,15.55958333,-61.45375,5.536207656,5.950164718,0.413957062,1.07
LOC12929,15.55958333,-61.31486111,3.836940375,3.722410521,-0.114529853,0.97
LOC12930,15.55958333,-61.31458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12931,15.55958333,-61.31375,3.836940375,3.722410521,-0.114529853,0.97
LOC12932,15.55958333,-61.31319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12933,15.55958333,-61.31291667,3.836940375,3.722410521,-0.114529853,0.97
LOC12934,15.55958333,-61.31263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12935,15.55958333,-61.30986111,3.836940375,3.722410521,-0.114529853,0.97
LOC12936,15.55958333,-61.30930556,3.836940375,3.722410521,-0.114529853,0.97
LOC12937,15.55986111,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12938,15.55986111,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12939,15.55986111,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12940,15.55986111,-61.45680556,5.536207656,5.950164718,0.413957062,1.07
LOC12941,15.55986111,-61.45652778,5.536207656,5.950164718,0.413957062,1.07
LOC12942,15.55986111,-61.45458333,5.536207656,5.950164718,0.413957062,1.07
LOC12943,15.55986111,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC12944,15.55986111,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC12945,15.55986111,-61.31541667,3.836940375,3.722410521,-0.114529853,0.97
LOC12946,15.55986111,-61.31430556,3.836940375,3.722410521,-0.114529853,0.97
LOC12947,15.55986111,-61.31319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12948,15.55986111,-61.31291667,3.836940375,3.722410521,-0.114529853,0.97
LOC12949,15.55986111,-61.31263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12950,15.55986111,-61.31236111,3.836940375,3.722410521,-0.114529853,0.97
LOC12951,15.55986111,-61.31069444,3.836940375,3.722410521,-0.114529853,0.97
LOC12952,15.55986111,-61.31041667,3.836940375,3.722410521,-0.114529853,0.97
LOC12953,15.55986111,-61.31013889,3.836940375,3.722410521,-0.114529853,0.97
LOC12954,15.55986111,-61.30958333,3.836940375,3.722410521,-0.114529853,0.97
LOC12955,15.55986111,-61.30930556,3.836940375,3.722410521,-0.114529853,0.97
LOC12956,15.55986111,-61.30819444,3.836940375,3.722410521,-0.114529853,0.97
LOC12957,15.56013889,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12958,15.56013889,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12959,15.56013889,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12960,15.56013889,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12961,15.56013889,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12962,15.56013889,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12963,15.56013889,-61.45680556,5.536207656,5.950164718,0.413957062,1.07
LOC12964,15.56013889,-61.45625,5.536207656,5.950164718,0.413957062,1.07
LOC12965,15.56013889,-61.45597222,5.536207656,5.950164718,0.413957062,1.07
LOC12966,15.56013889,-61.45513889,5.536207656,5.950164718,0.413957062,1.07
LOC12967,15.56013889,-61.45486111,5.536207656,5.950164718,0.413957062,1.07
LOC12968,15.56013889,-61.45458333,5.536207656,5.950164718,0.413957062,1.07
LOC12969,15.56013889,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC12970,15.56013889,-61.32041667,3.836940375,3.722410521,-0.114529853,0.97
LOC12971,15.56013889,-61.31402778,3.836940375,3.722410521,-0.114529853,0.97
LOC12972,15.56013889,-61.31375,3.836940375,3.722410521,-0.114529853,0.97
LOC12973,15.56013889,-61.31347222,3.836940375,3.722410521,-0.114529853,0.97
LOC12974,15.56013889,-61.31319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12975,15.56013889,-61.31236111,3.836940375,3.722410521,-0.114529853,0.97
LOC12976,15.56013889,-61.31069444,3.836940375,3.722410521,-0.114529853,0.97
LOC12977,15.56013889,-61.31041667,3.836940375,3.722410521,-0.114529853,0.97
LOC12978,15.56013889,-61.31013889,3.836940375,3.722410521,-0.114529853,0.97
LOC12979,15.56013889,-61.30986111,3.836940375,3.722410521,-0.114529853,0.97
LOC12980,15.56013889,-61.30875,3.836940375,3.722410521,-0.114529853,0.97
LOC12981,15.56041667,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12982,15.56041667,-61.45625,5.536207656,5.950164718,0.413957062,1.07
LOC12983,15.56041667,-61.45458333,5.536207656,5.950164718,0.413957062,1.07
LOC12984,15.56041667,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC12985,15.56041667,-61.45375,5.536207656,5.950164718,0.413957062,1.07
LOC12986,15.56041667,-61.31347222,3.836940375,3.722410521,-0.114529853,0.97
LOC12987,15.56041667,-61.31319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12988,15.56041667,-61.31263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12989,15.56041667,-61.31208333,3.836940375,3.722410521,-0.114529853,0.97
LOC12990,15.56041667,-61.31069444,3.836940375,3.722410521,-0.114529853,0.97
LOC12991,15.56041667,-61.31041667,3.836940375,3.722410521,-0.114529853,0.97
LOC12992,15.56041667,-61.30986111,3.836940375,3.722410521,-0.114529853,0.97
LOC12993,15.56069444,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12994,15.56069444,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12995,15.56069444,-61.45458333,5.536207656,5.950164718,0.413957062,1.07
LOC12996,15.56069444,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC12997,15.56069444,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC12998,15.56069444,-61.45375,5.536207656,5.950164718,0.413957062,1.07
LOC12999,15.56069444,-61.31347222,3.836940375,3.722410521,-0.114529853,0.97
LOC13000,15.56069444,-61.31208333,3.836940375,3.722410521,-0.114529853,0.97
LOC13001,15.56069444,-61.31097222,3.836940375,3.722410521,-0.114529853,0.97
LOC13002,15.56069444,-61.31041667,3.836940375,3.722410521,-0.114529853,0.97
LOC13003,15.56097222,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC13004,15.56097222,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC13005,15.56097222,-61.45569444,5.536207656,5.950164718,0.413957062,1.07
LOC13006,15.56097222,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC13007,15.56097222,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC13008,15.56097222,-61.45375,5.536207656,5.950164718,0.413957062,1.07
LOC13009,15.56097222,-61.45208333,5.536207656,5.950164718,0.413957062,1.07
LOC13010,15.56097222,-61.31375,3.836940375,3.722410521,-0.114529853,0.97
LOC13011,15.56097222,-61.31208333,3.836940375,3.722410521,-0.114529853,0.97
LOC13012,15.56097222,-61.31180556,3.836940375,3.722410521,-0.114529853,0.97
LOC13013,15.56097222,-61.31013889,3.836940375,3.722410521,-0.114529853,0.97
LOC13014,15.56125,-61.45625,5.536207656,5.950164718,0.413957062,1.07
LOC13015,15.56125,-61.45486111,5.536207656,5.950164718,0.413957062,1.07
LOC13016,15.56125,-61.45458333,5.536207656,5.950164718,0.413957062,1.07
LOC13017,15.56125,-61.45236111,5.536207656,5.950164718,0.413957062,1.07
LOC13018,15.56125,-61.45208333,5.536207656,5.950164718,0.413957062,1.07
LOC13019,15.56125,-61.31319444,3.836940375,3.722410521,-0.114529853,0.97
LOC13020,15.56125,-61.31208333,3.836940375,3.722410521,-0.114529853,0.97
LOC13021,15.56125,-61.31180556,3.836940375,3.722410521,-0.114529853,0.97
LOC13022,15.56125,-61.31125,3.836940375,3.722410521,-0.114529853,0.97
LOC13023,15.56125,-61.31097222,3.836940375,3.722410521,-0.114529853,0.97
LOC13024,15.56125,-61.31069444,3.836940375,3.722410521,-0.114529853,0.97
LOC13025,15.56125,-61.31041667,3.836940375,3.722410521,-0.114529853,0.97
LOC13026,15.56125,-61.31013889,3.836940375,3.722410521,-0.114529853,0.97
LOC13027,15.56125,-61.30986111,3.836940375,3.722410521,-0.114529853,0.97
LOC13028,15.56125,-61.30902778,3.836940375,3.722410521,-0.114529853,0.97
LOC13029,15.56152778,-61.45625,5.536207656,5.950164718,0.413957062,1.07
LOC13030,15.56152778,-61.45597222,5.536207656,5.950164718,0.413957062,1.07
LOC13031,15.56152778,-61.45569444,5.536207656,5.950164718,0.413957062,1.07
LOC13032,15.56152778,-61.45541667,5.536207656,5.950164718,0.413957062,1.07
LOC13033,15.56152778,-61.45458333,5.536207656,5.950164718,0.413957062,1.07
LOC13034,15.56152778,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC13035,15.56152778,-61.45347222,5.536207656,5.950164718,0.413957062,1.07
LOC13036,15.56152778,-61.45291667,5.536207656,5.950164718,0.413957062,1.07
LOC13037,15.56152778,-61.45263889,5.536207656,5.950164718,0.413957062,1.07
LOC13038,15.56152778,-61.33847222,3.836940375,3.722410521,-0.114529853,0.97
LOC13039,15.56152778,-61.31180556,3.836940375,3.722410521,-0.114529853,0.97
LOC13040,15.56152778,-61.30958333,3.836940375,3.722410521,-0.114529853,0.97
LOC13041,15.56152778,-61.30930556,3.836940375,3.722410521,-0.114529853,0.97
LOC13042,15.56152778,-61.30902778,3.836940375,3.722410521,-0.114529853,0.97
LOC13043,15.56180556,-61.45541667,5.536207656,5.950164718,0.413957062,1.07
LOC13044,15.56180556,-61.45458333,5.536207656,5.950164718,0.413957062,1.07
LOC13045,15.56180556,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC13046,15.56180556,-61.45375,5.536207656,5.950164718,0.413957062,1.07
LOC13047,15.56180556,-61.45347222,5.536207656,5.950164718,0.413957062,1.07
LOC13048,15.56180556,-61.45319444,5.536207656,5.950164718,0.413957062,1.07
